編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPPPMLMKJIKFFDF67CA,坡道平面,0,31.51,
RPXNMLQLJIKFFEF88CA,坡道平面,1350000,30.36,
RPSNMLLJKIKFFCF57CA,坡道平面,0,,
RPSOMLOLJIKFFEF28CA,坡道平面,1150000,29.61,
RPSOMLOLJIKFFEF28CA,坡道平面,1150000,29.61,
RPUOMLOLJIKFFEF48CA,坡道平面,1400000,29.61,
RPUOMLOLJIKFFEF48CA,坡道平面,1400000,29.61,
SPUPMLPKKIKFFEF78CA,坡道平面,1190000,29.61,
SPUPMLPKKIKFFEF78CA,坡道平面,1190000,29.61,
RPUPMLPKKIKFFEF68CA,坡道平面,1190000,29.61,
RPUPMLPKKIKFFEF68CA,坡道平面,1190000,29.61,
RPTOMLKKJIKFFHF18CA,坡道平面,2500000,53.91,
RPQNMLTJJIKFFHF58CA,坡道平面,0,40.13,
RPRNMLSJJIKFFHF58CA,坡道平面,0,15.00,
RPRNMLSJJIKFFHF58CA,坡道平面,0,15.00,
RPPUMLTJJIKFFHF56CA,升降機械,0,8.68,
RPWNMLQKJIKFFIF09CA,坡道平面,1450000,29.80,
RPWNMLQKJIKFFIF09CA,坡道平面,1450000,29.80,
RPVPMLTKJIKFFEF09CA,坡道平面,0,,
RPOPMLNLJIKFFEF87CA,坡道平面,1190000,27.65,
SPOPMLNLJIKFFEF97CA,坡道平面,1100000,27.65,
RPUSMLKKJIKFFBF18DA,坡道平面,0,23.40,
RPRTMLTJJIKFFBF78DA,坡道機械,0,6.52,
RPVNMLOKJIKFFBF18DA,坡道平面,0,,
RPOOMLLKJIKFFHF77CA,坡道平面,0,,
RPOOMLLKJIKFFHF77CA,坡道平面,0,,
RPROMLKKJIKFFGF97DA,坡道平面,0,37.04,
RPQPMLTKJIKFFGF78CA,升降平面,2200000,48.60,
RPOOMLTKJIKFFIF68CA,坡道平面,0,39.83,
RPQOMLRKJIKFFGF58DA,升降平面,0,16.61,
RPPPMLLKJIKFFHF08DA,坡道平面,0,,
RPQNMLOKJIKFFCF77DA,坡道平面,0,25.97,
RPQNMLOKJIKFFCF77DA,坡道平面,0,25.97,
RPXNMLKKJIKFFBF08EA,坡道平面,1550000,17.50,
RPQOMLKKJIKFFBF47EA,坡道平面,1250000,28.43,
RPROMLKKJIKFFBF57EA,坡道平面,1250000,28.43,
RPTOMLPKKIKFFCF48EA,坡道平面,0,28.94,
RPQOMLTJKIKFFEF68EA,坡道平面,0,29.84,
RPWOMLMJKIKFFEF58EA,坡道平面,0,24.39,
RPXNMLOKJIKFFHF98DA,升降平面,0,26.83,
RPRNMLSJKIKFFGF78EA,坡道平面,0,18.28,
RPVOMLQKJIKFFEF68CA,升降機械,0,,
RPTPMLKKJIKFFEF97CA,坡道平面,0,29.98,
RPTOMLKKJIKFFEF87CA,坡道平面,0,15.52,
RPPNMLTJJIKFFDF28EA,坡道機械,0,,
RPWNMLTKJIKFFEF98CA,坡道平面,1400000,33.35,
RPWNMLTKJIKFFEF98CA,坡道平面,1400000,33.35,
SPOOMLTKJIKFFEF38CA,坡道平面,1400000,33.35,
SPOOMLTKJIKFFEF38CA,坡道平面,1400000,33.35,
RPOOMLTKJIKFFEF28CA,坡道平面,1400000,33.35,
RPOOMLTKJIKFFEF28CA,坡道平面,1400000,33.35,
RPUNMLKLJIKFFEF97CA,坡道平面,0,,
RPWNMLKKJIKFFGF28CA,坡道平面,2050000,41.45,
RPSOMLRLJIKFFBF38DA,坡道平面,0,25.48,
TPOOMLTKJIKFFEF48CA,坡道平面,1400000,33.35,
TPOOMLTKJIKFFEF48CA,坡道平面,1400000,33.35,
TPOOMLTKJIKFFEF48CA,坡道平面,1400000,33.35,
RPROMLRKJIKFFGF68DA,坡道平面,0,31.85,
RPXNMLPKKIKFFEF78CA,坡道平面,1000000,,
RPXNMLPKKIKFFEF78CA,坡道平面,1000000,,
RPOQMLPLJIKFFHF48CA,坡道平面,0,33.59,
RPOQMLPLJIKFFHF48CA,坡道平面,0,37.46,
RPPOMLLKJIKFFHF87CA,坡道平面,2280000,39.90,
RPROMLQKJIKFFIF68CA,坡道平面,0,33.08,
RPPOMLTKJIKFFGF58CA,坡道平面,0,38.31,
RPTOMLQKKIKFFHF88CA,坡道平面,0,33.20,
RPUOMLQKKIKFFHF98CA,坡道平面,1330000,33.20,
RPUOMLQKKIKFFHF98CA,坡道平面,1330000,33.20,
RPTOMLNKJIKFFEF28DA,坡道機械,720000,27.42,
RPQQMLMJKIKFFBF67CA,坡道平面,2570000,37.08,
RPQNMLLKJIKFFGF77CA,坡道平面,3000000,39.64,
RPRNMLLKJIKFFGF87CA,坡道平面,3000000,39.64,
RPRNMLLKJIKFFGF87CA,坡道平面,3000000,39.64,
RPOQMLNLJIKFFBF67CA,坡道平面,1500000,21.48,
RPWPMLTKJIKFFBF88CA,坡道平面,0,42.83,
RPWPMLTKJIKFFBF88CA,坡道平面,0,42.83,
RPWQMLQKJIKFFBF68CA,坡道平面,1850000,35.05,
RPWQMLQKJIKFFBF68CA,坡道平面,1850000,35.05,
RPVQMLQKJIKFFBF58CA,坡道平面,1700000,33.00,
RPORMLQKJIKFFBF97CA,坡道平面,1750000,35.05,
RPXQMLQKJIKFFBF78CA,坡道平面,1900000,35.05,
RPUPMLNKJIKFFBF08CA,坡道機械,0,,
RPWNMLRKKIKFFDF78CA,坡道平面,500000,42.08,
RPVPMLMKJIKFFBF08CA,坡道平面,900000,17.11,
RPPNMLTKJIKFFAF87CA,坡道平面,1550000,29.53,
RPVNMLLKJIKFFBF77CA,坡道平面,1550000,34.21,
RPTQMLNLKIKFFEF58CA,坡道平面,0,12.98,
RPRQMLNLKIKFFEF38CA,坡道平面,0,,
RPRPMLNKJIKFFAF67CA,坡道平面,0,,
RPVNMLSKJIKFFAF38CA,坡道平面,0,,
RPPPMLKKJIKFFIF18EA,坡道平面,0,29.84,
RPSRMLKKJIKFFEF18DA,坡道平面,0,28.28,
RPTNMLNJKIKFFBF97EA,坡道平面,0,,
RPVSMLKKJIKFFBF28DA,坡道平面,0,,
RPWSMLKKJIKFFBF38DA,坡道平面,0,32.56,
RPWSMLKKJIKFFBF38DA,坡道平面,0,32.56,
RPPQMLOJKIKFFEF28EA,坡道平面,0,28.17,
RPPSMLMKJIKFFBF77CA,坡道平面,1350000,21.84,
RPPSMLMKJIKFFBF77CA,坡道平面,1150000,21.84,
RPSSMLNLJIKFFIF98CA,坡道平面,0,27.54,
RPXPMLNLJIKFFBF58DA,坡道平面,0,,
RPUNMLPLJIKFFIF88CA,坡道平面,0,33.04,
RPQOMLRKJIKFFIF68CA,坡道平面,0,15.01,
RPQOMLRKJIKFFIF68CA,坡道平面,0,15.01,
RPQOMLRKJIKFFIF68CA,坡道平面,0,15.01,
RPPOMLTKJIKFFIF78CA,坡道平面,0,36.09,
RPRPMLRKJIKFFIF88CA,坡道平面,0,39.58,
RPTNMLTKJIKFFIF09CA,一樓平面,0,14.88,
RPTNMLTKJIKFFIF09CA,一樓平面,0,14.88,
RPTNMLTKJIKFFIF09CA,一樓平面,0,14.88,
RPTNMLTKJIKFFIF09CA,一樓平面,0,14.88,
RPUNMLTKJIKFFIF56CA,一樓平面,0,14.88,
RPUNMLTKJIKFFIF56CA,一樓平面,0,14.88,
RPUNMLTKJIKFFIF56CA,一樓平面,0,14.88,
RPUNMLTKJIKFFIF56CA,一樓平面,0,14.88,
RPPNMLQKJIKFFIF38CA,坡道機械,0,19.88,
RPPPMLNKJIKFFIF28CA,坡道平面,0,20.49,
RPQPMLLKJIKFFIF18CA,坡道平面,0,23.92,
RPSOMLQKJIKFFIF78CA,升降機械,0,25.23,
RPWNMLRLJIKFFIF66CA,坡道平面,0,28.09,
RPQNMLOLJIKFFIF38CA,坡道平面,0,,
RPTQMLKKJIKFFIF48CA,坡道機械,0,,
RPPNMLLLKIKFFIF08CA,坡道平面,0,29.80,
RPOOMLNKJIKFFEF77DA,坡道平面,0,33.48,
RPRSMLNLJIKFFIF88CA,坡道平面,0,31.89,
RPUNMLOKJIKFFHF68DA,坡道平面,0,38.61,
RPPNMLMKJIKFFBF47EA,升降平面,0,,
RPORMLMKJIKFFBF77EA,坡道平面,1700000,31.03,
RPQNMLOKJIKFFAF57DA,坡道平面,0,50.60,
RPUOMLRKJIKFFGF98DA,坡道機械,0,,
RPUNMLQKJIKFFAF08CA,坡道平面,0,,
RPSNMLSKJIKFFAF08CA,坡道平面,0,,
RPRPMLLKJIKFFBF57CA,坡道平面,1600000,33.78,
RPVSMLMKJIKFFBF38CA,坡道平面,0,,
RPRRMLQKJIKFFBF28CA,坡道平面,1900000,29.41,
RPRRMLQKJIKFFBF28CA,坡道平面,1900000,29.41,
RPPOMLRKJIKFFBF87CA,坡道平面,0,,
RPUOMLSJKIKFFBF48CA,坡道平面,0,,
RPROMLSKJIKFFBF18CA,坡道平面,1850000,30.39,
RPQOMLSKJIKFFBF08CA,坡道平面,1750000,30.39,
RPPNMLMJKIKFFAF17CA,坡道平面,0,10.18,
RPQNMLTKJIKFFBF08CA,坡道平面,1750000,30.39,
RPRNMLTKJIKFFBF18CA,坡道平面,1750000,30.39,
RPUQMLSKJIKFFBF68CA,坡道平面,0,,
RPRQMLQKJIKFFCF38DA,坡道機械,0,,
RPSRMLKMJIKFFBF97CA,坡道平面,2150000,35.25,
RPVNMLSKJIKFFBF48CA,坡道平面,1750000,30.39,
RPXNMLSKJIKFFBF68CA,坡道平面,0,30.39,
RPXNMLSKJIKFFBF68CA,坡道平面,0,30.39,
RPXNMLSKJIKFFBF68CA,坡道平面,0,30.39,
RPOOMLSKJIKFFBF87CA,坡道平面,1750000,30.39,
RPPOMLSKJIKFFBF97CA,坡道平面,1800000,30.39,
RPWNMLSKJIKFFBF58CA,坡道平面,1800000,25.34,
RPVOMLRKJIKFFCF58CA,坡道平面,700000,,
RPVOMLRKJIKFFCF58CA,坡道平面,800000,,
RPTNMLKLJIKFFBF57CA,坡道平面,1400000,28.83,
RPSOMLKKJIKFFCF57CA,坡道平面,0,,
RPUOMLSKJIKFFBF48CA,坡道平面,0,30.39,
RPUOMLSKJIKFFBF48CA,坡道平面,0,30.39,
RPSOMLSKJIKFFBF28CA,坡道平面,1750000,30.39,
RPTNMLNKJIKFFCF87CA,坡道平面,0,27.18,
RPPNMLMKJIKFFGF77CA,坡道平面,0,39.43,
RPQNMLMKJIKFFGF87CA,坡道平面,1600000,110.04,
RPSNMLSKJIKFFGF68CA,坡道平面,0,40.60,
RPUQMLQKJIKFFHF09CA,坡道機械,0,6.57,
RPXOMLLJKIKFFHF68CA,坡道平面,1800000,39.69,
RPPPMLNLJIKFFGF18CA,坡道平面,0,30.27,
RPQNMLKMJIKFFCF47CA,一樓平面,0,20.19,
RPUNMLLKJIKFFDF87CA,坡道機械,0,,
RPVNMLLKJIKFFDF97CA,坡道平面,0,,
RPUNMLNLKIKFFEF38CA,坡道平面,1100000,35.90,
RPPNMLMLJIKFFDF57CA,坡道平面,0,31.51,
RPPNMLMLJIKFFDF57CA,坡道平面,0,31.51,
RPQPMLLJKIKFFEF77CA,坡道平面,1350000,29.46,
RPPOMLMJKIKFFEF67CA,坡道平面,0,23.70,
RPTPMLLJKIKFFEF08CA,坡道平面,1200000,29.46,
RPVPMLLJKIKFFEF28CA,坡道平面,1250000,29.46,
RPVPMLLJKIKFFEF28CA,坡道平面,1250000,29.46,
RPWPMLLJKIKFFEF38CA,坡道平面,1350000,29.46,
RPWPMLLJKIKFFEF38CA,坡道平面,1350000,29.46,
RPXRMLKKJIKFFEF58CA,坡道平面,1150000,25.03,
RPXPMLLJKIKFFEF48CA,坡道平面,1200000,29.46,
RPXOMLSKJIKFFEF09CA,坡道平面,0,19.40,
RPTNMLSKJIKFFEF58CA,坡道機械,600000,21.48,
RPSNMLTKJIKFFEF58CA,坡道機械,0,,
RPWOMLNJKIKFFCF28CA,升降機械,0,22.32,
RPQNMLQKJIKFFDF97CA,坡道平面,0,,
RPXNMLNLJIKFFEF58CA,坡道平面,1250000,32.26,
RPOOMLNLJIKFFEF77CA,坡道平面,1250000,31.66,
RPQNMLOJKIKFFEF87CA,坡道平面,0,24.56,
RPSQMLQKJIKFFHF88CA,坡道機械,0,21.16,
RPTNMLKLJIKFFHF18CA,坡道平面,2250000,42.78,
RPUNMLKLJIKFFHF28CA,坡道平面,2350000,42.78,
RPRPMLLKJIKFFHF18CA,升降平面,0,29.90,
RPOOMLRKJIKFFGF28CA,坡道機械,0,27.31,
RPQNMLTKJIKFFGF58CA,坡道平面,2000000,34.45,
RPTPMLPLJIKFFGF78CA,坡道平面,0,,
RPQOMLNKJIKFFGF08CA,坡道平面,0,48.19,
RPQNMLSKKIKFFHF68CA,坡道平面,0,27.35,
RPPNMLOJKIKFFGF97CA,坡道平面,0,26.48,
RPPNMLOJKIKFFGF97CA,坡道平面,0,26.48,
RPPNMLOJKIKFFGF97CA,坡道平面,0,26.48,
RPUNMLRLJIKFFCF48CA,坡道平面,1900000,31.69,
RPROMLRLJIKFFCF28CA,坡道平面,1900000,31.69,
RPPNMLQJKIKFFCF77CA,坡道平面,0,28.04,
RPPNMLQJKIKFFCF77CA,坡道平面,0,28.04,
RPTPMLLKJIKFFHF38CA,塔式車位,0,,
RPTOMLMJKIKFFDF97CA,坡道平面,850000,36.81,
RPXPMLPLKIKFFHF76CA,升降機械,0,25.12,
RPPOMLLKJIKFFCF37CA,坡道平面,0,35.03,
RPRNMLQJKIKFFCF97CA,坡道平面,1900000,37.85,
RPPNMLNKJIKFFCF47CA,坡道平面,0,32.67,
RPPQMLQLJIKFFBF08CA,坡道平面,0,14.98,
RPQUMLPLJIKFFBF48CA,坡道平面,0,21.52,
RPXOMLLJKIKFFBF08CA,坡道平面,1600000,27.30,
RPQOMLMKJIKFFCF57CA,坡道平面,0,,
RPPQMLRLJIKFFBF18CA,坡道平面,1580000,29.32,
RPSNMLLJKIKFFBF47CA,坡道平面,0,38.05,
RPSNMLLJKIKFFBF47CA,坡道平面,0,38.05,
RPQNMLLJKIKFFBF27CA,坡道平面,0,38.05,
RPQNMLLJKIKFFBF27CA,坡道平面,0,38.05,
RPWOMLSKJIKFFBF68CA,坡道平面,0,26.55,
RPOQMLSKJIKFFBF08CA,坡道平面,0,28.50,
RPRNMLQKJIKFFBF87CA,坡道平面,0,,
RPTNMLNKJIKFFBF77CA,坡道平面,0,15.85,
RPTNMLNKJIKFFBF77CA,坡道平面,0,17.52,
RPQNMLMKJIKFFBF37CA,坡道平面,0,,
RPWRMLRJKIKFFBF88CA,坡道平面,2100000,29.20,
RPWOMLNKJIKFFAF08CA,坡道平面,0,26.47,
RPQPMLTLJIKFFAF28CA,坡道平面,1150000,40.70,
RPRPMLTLJIKFFAF38CA,坡道平面,1150000,40.70,
RPWOMLTLJIKFFAF78CA,坡道平面,1150000,40.70,
RPRTMLRJKIKFFBF58CA,坡道平面,2100000,29.20,
RPRTMLRJKIKFFBF58CA,坡道平面,2200000,29.20,
RPWOMLRLJIKFFBF68CA,坡道平面,1300000,15.24,
RPTPMLTJKIKFFBF58CA,坡道平面,0,,
RPQQNLTLJIKFFAF48CA,坡道平面,1350000,40.70,
RPRPMLLJKIKFFAF47CA,坡道平面,0,36.65,
RPRPMLLJKIKFFAF47CA,坡道平面,0,36.65,
RPXOMLNKJIKFFGF98EA,坡道平面,920000,23.62,
RPWQMLMJKIKFFBF28CA,坡道平面,2300000,39.13,
RPXQMLMJKIKFFBF38CA,坡道平面,2300000,39.13,
RPTPMLRJKIKFFBF38CA,坡道平面,0,,
RPSOMLOKKIKFFEF48EA,坡道平面,0,,
RPTOMLOKKIKFFEF58EA,坡道平面,0,,
RPUNMLNKJIKFFGF48DA,坡道機械,0,21.93,
RPPPMLNKJIKFFBF67DA,坡道平面,0,24.75,
RPWNMLOKJIKFFBF28DA,坡道平面,0,,
RPWPMLNLJIKFFIF09CA,坡道平面,1400000,29.80,
RPUOMLQKJIKFFIF98CA,坡道平面,1350000,30.34,
RPVOMLQKJIKFFIF09CA,坡道平面,1600000,32.35,
RPWOMLQKJIKFFIF56CA,坡道平面,1450000,30.34,
RPUPMLNKJIKFFIF78CA,坡道機械,0,24.35,
RPUPMLOLJIKFFIF98CA,坡道平面,0,32.70,
RPOOMLRKJIKFFAF77DA,升降機械,0,15.57,
RPXRMLQKJIKFFBF98DA,坡道平面,0,75.80,
RPPNMLPKJIKFFCF77DA,坡道平面,0,32.29,
RPTPMLQKJIKFFGF88DA,坡道平面,0,32.01,
RPTPMLQKJIKFFGF88DA,坡道平面,0,32.01,
RPOPMLOJKIKFFIF28CA,坡道平面,0,39.49,
RPUOMLMKJIKFFIF68DA,坡道機械,0,24.36,
RPXOMLMKJIKFFIF98DA,坡道平面,0,29.80,
RPQNMLOLKIKFFAF87EA,坡道平面,0,,
RPQNMLOKJIKFFIF38DA,坡道平面,0,40.51,
RPRQNLTLJIKFFAF58CA,坡道平面,1150000,40.70,
RPPTMLTLJIKFFAF58CA,坡道平面,1250000,40.70,
RPSSMLTLJIKFFAF78CA,坡道平面,1350000,40.70,
RPSSMLTLJIKFFAF78CA,坡道平面,1350000,40.70,
RPXNMLRKKIKFFDF98DA,坡道平面,0,29.44,
RPSRMLKMJIKFFAF87CA,坡道平面,1130000,40.70,
RPOWMLTLJIKFFAF78CA,坡道平面,1350000,40.70,
RPXNMLNKJIKFFCF48EA,坡道平面,0,24.85,
RPXNMLNKJIKFFCF48EA,坡道平面,0,24.84,
RPTUMLTLJIKFFAF09CA,坡道平面,1150000,40.70,
RPRUMLTLJIKFFAF88CA,坡道平面,1250000,40.70,
RPOUMLTLJIKFFAF58CA,坡道平面,1350000,40.70,
RPVSMLTLJIKFFAF09CA,坡道平面,1130000,40.70,
RPQWMLTLJIKFFAF98CA,坡道平面,1150000,35.27,
RPWNNLTLJIKFFAF78CA,坡道平面,1130000,40.70,
RPWRMLTLJIKFFAF09CA,坡道平面,1150000,40.70,
RPXRMLTLJIKFFAF56CA,坡道平面,1350000,40.70,
RPWWMLTLJIKFFAF96CA,坡道平面,1130000,40.70,
RPSOMLOLJIKFFAF87CA,坡道平面,0,31.37,
RPXONLTLJIKFFAF98CA,坡道平面,1230000,40.70,
RPWPMLTLJIKFFAF88CA,坡道平面,1250000,40.70,
RPURMLTLJIKFFAF88CA,坡道平面,1230000,40.70,
RPURMLTLJIKFFAF88CA,坡道平面,1230000,40.70,
SPURMLTLJIKFFAF98CA,坡道平面,1230000,40.70,
RPTQMLTLJIKFFAF68CA,坡道平面,1150000,40.70,
SPTQMLTLJIKFFAF78CA,坡道平面,1250000,40.70,
RPQOMLQKJIKFFAF77CA,升降平面,0,15.47,
RPQOMLQKJIKFFAF77CA,升降平面,0,15.47,
RPQOMLQKJIKFFAF77CA,坡道機械,0,15.02,
RPQOMLQKJIKFFAF77CA,坡道機械,0,15.02,
RPXPMLNLJIKFFAF38CA,坡道平面,0,,
RPUQMLNKJIKFFBF18CA,坡道平面,0,,
RPWNMLNKJIKFFBF08CA,坡道平面,0,,
RPPNMLQKJIKFFBF67CA,坡道平面,0,18.65,
RPPNMLQKJIKFFBF67CA,坡道平面,0,18.65,
RPQQMLSKJIKFFBF28CA,坡道平面,1350000,22.73,
RPQQMLSKJIKFFBF28CA,坡道平面,1350000,22.73,
RPTQMLSKJIKFFBF58CA,坡道平面,1150000,22.73,
RPTRMLSKJIKFFBF68CA,坡道平面,0,46.48,
RPTRMLSKJIKFFBF68CA,坡道平面,0,46.48,
RPVQMLNLJIKFFBF38CA,坡道平面,1750000,35.05,
RPQRMLNLJIKFFBF97CA,坡道平面,1700000,33.00,
RPSRMLNLJIKFFBF18CA,坡道平面,1750000,35.05,
RPTRMLNLJIKFFBF28CA,坡道平面,1750000,35.05,
RPRRMLNLJIKFFBF08CA,坡道平面,1700000,33.00,
RPWRMLNLJIKFFBF58CA,坡道平面,1700000,33.00,
RPSOMLKKKIKFFAF47CA,坡道平面,1700000,35.61,
RPROMLKKKIKFFAF37CA,坡道平面,1700000,31.57,
RPVQMLNLKIKFFEF98EA,坡道平面,350000,33.75,
RPORMLNJKIKFFBF67CA,坡道平面,1700000,31.93,
RPUPMLKLJIKFFBF87CA,坡道平面,1450000,21.84,
RPUPMLKLJIKFFBF87CA,坡道平面,1450000,21.84,
RPTRMLNJKIKFFBF18CA,坡道平面,1850000,31.93,
RPSSMLNJKIKFFBF18CA,坡道平面,0,31.93,
RPSSMLNJKIKFFBF18CA,坡道平面,0,27.54,
RPOSMLNJKIKFFBF77CA,坡道平面,1850000,31.93,
RPURMLNJKIKFFBF28CA,坡道平面,1500000,27.54,
RPXRMLNJKIKFFBF58CA,坡道平面,1600000,27.54,
RPPSMLNJKIKFFBF87CA,坡道平面,1650000,31.93,
RPTSMLNJKIKFFBF28CA,坡道平面,1650000,31.93,
RPVSMLNJKIKFFBF48CA,坡道平面,1850000,31.93,
RPXSMLNJKIKFFBF68CA,坡道平面,1650000,31.93,
RPWSMLNJKIKFFBF58CA,坡道平面,1850000,31.93,
RPQOMLOJKIKFFBF67CA,坡道平面,0,31.93,
RPQOMLOJKIKFFBF67CA,坡道平面,0,31.93,
RPPOMLOJKIKFFBF57CA,坡道平面,1850000,31.93,
RPROMLOJKIKFFBF77CA,坡道平面,1600000,27.54,
RPSOMLOJKIKFFBF87CA,坡道平面,0,31.93,
RPSOMLOJKIKFFBF87CA,坡道平面,0,31.93,
RPSOMLOJKIKFFBF87CA,坡道平面,0,27.54,
RPQPMLOJKIKFFBF77CA,坡道平面,1600000,27.54,
RPRPMLOJKIKFFBF87CA,坡道平面,1750000,31.93,
RPSPMLOJKIKFFBF97CA,坡道平面,1400000,27.54,
RPROMLMJKIKFFBF57CA,坡道平面,0,27.32,
RPVOMLOJKIKFFBF18CA,坡道平面,1750000,31.93,
RPSQMLNJKIKFFBF97CA,坡道平面,1500000,27.54,
RPXNMLOJKIKFFBF28CA,坡道平面,1750000,31.93,
RPVNMLOJKIKFFBF08CA,坡道平面,1650000,31.93,
RPOOMLOJKIKFFBF47CA,坡道平面,1650000,31.93,
RPTNMLOJKIKFFBF87CA,坡道平面,1650000,31.93,
RPUNMLOJKIKFFBF97CA,坡道平面,1500000,31.93,
RPWPMLKMJIKFFBF18CA,坡道平面,1580000,29.32,
RPXOMLOLJIKFFCF58CA,坡道平面,0,,
RPXOMLOLJIKFFCF58CA,坡道平面,0,,
RPXOMLOLJIKFFCF58CA,坡道平面,0,,
RPXOMLOLJIKFFCF58CA,坡道平面,0,,
RPOQMLNJKIKFFBF57CA,坡道平面,1530000,27.54,
RPTNMLNKJIKFFGF28CA,坡道平面,2800000,39.64,
RPXNMLNKJIKFFHF78CA,坡道平面,0,33.07,
RPXNMLNKJIKFFHF78CA,坡道平面,0,33.07,
RPOOMLNKJIKFFHF97CA,坡道平面,0,33.07,
RPROMLSKJIKFFDF38CA,坡道平面,0,,
RPRQMLKMJIKFFBF77CA,坡道平面,1750000,25.20,
RPQNMLTKJIKFFEF38CA,坡道平面,0,50.51,
RPQOMLTKJIKFFEF48CA,坡道平面,0,36.85,
RPROMLNKJIKFFEF97CA,坡道平面,0,21.01,
RPSNMLNLKIKFFEF18CA,坡道平面,0,,
RPPPMLPLJIKFFEF18CA,坡道平面,1150000,26.54,
RPSQMLKMJIKFFBF87CA,坡道平面,0,,
RPURMLOLKIKFFEF88CA,坡道機械,0,18.36,
RPURMLOLKIKFFEF88CA,坡道機械,0,18.36,
RPTOMLTKJIKFFAF38CA,坡道平面,0,44.18,
RPXNMLSJKIKFFEF98CA,坡道平面,1300000,30.61,
RPPOMLLKKIKFFEF67CA,坡道平面,1400000,29.61,
RPROMLLKKIKFFEF87CA,坡道平面,1400000,29.61,
RPQOMLLKKIKFFEF77CA,坡道平面,1060000,29.61,
RPUOMLQKJIKFFDF48CA,坡道平面,0,19.76,
RPPOMLKLJIKFFDF47CA,坡道平面,0,51.29,
RPQNMLLJKIKFFDF47CA,坡道平面,0,,
RPPNMLRLJIKFFDF08CA,坡道平面,0,,
RPPNMLRLJIKFFDF08CA,坡道平面,0,,
RPSOMLLKKIKFFEF97CA,坡道平面,1150000,27.65,
RPTOMLLKKIKFFEF08CA,坡道平面,1065000,29.61,
RPTOMLLKKIKFFEF08CA,坡道平面,1065000,29.61,
RPUOMLLKKIKFFEF18CA,坡道平面,1250000,29.61,
RPSNMLOKJIKFFHF38CA,坡道平面,1500000,33.07,
RPQNMLNLJIKFFGF08CA,坡道機械,0,12.55,
RPVNMLOKJIKFFHF68CA,坡道平面,1500000,33.07,
RPVNMLOKJIKFFHF68CA,坡道平面,1500000,33.07,
RPSPMLNKJIKFFGF38CA,坡道平面,0,28.96,
RPROMLNLJIKFFCF87CA,坡道平面,0,33.00,
RPVOMLNLJIKFFCF28CA,坡道平面,0,29.93,
RPVSMLOLKIKFFEF09CA,坡道平面,0,33.13,
RPQOMLRKJIKFFCF08CA,坡道平面,0,32.17,
RPTPMLLKKIKFFGF38CA,升降機械,1300000,25.64,
RPRNMLOLJIKFFGF28CA,坡道平面,0,17.06,
RPQNMLOLJIKFFGF18CA,坡道平面,0,17.06,
RPRNMLRJKIKFFBF97CA,坡道平面,0,,
RPSNMLRJKIKFFBF08CA,坡道平面,0,,
RPSNMLRJKIKFFBF08CA,坡道平面,0,,
RPSNMLRJKIKFFBF08CA,坡道平面,0,,
RPQPMLQLJIKFFBF08CA,坡道平面,1800000,24.84,
RPROMLSJKIKFFBF18CA,坡道平面,0,26.24,
RPUOMLKKKIKFFBF77CA,升降平面,1700000,32.02,
RPTOMLKKKIKFFBF67CA,升降平面,1550000,32.02,
RPWNMLOLJIKFFBF28CA,坡道平面,2250000,42.83,
RPUPMLRKJIKFFBF48CA,坡道平面,0,26.06,
RPUPMLRKJIKFFBF48CA,坡道平面,0,26.06,
RPPNMLRKJIKFFBF77CA,坡道平面,0,,
RPTOMLOLJIKFFAF97CA,坡道平面,0,1.68,
RPOPNLTLJIKFFAF18CA,坡道平面,1250000,40.70,
RPORMLPLJIKFFBF97CA,坡道平面,2100000,27.05,
RPORMLPLJIKFFBF97CA,坡道平面,2100000,27.05,
RPWPNLTLJIKFFAF98CA,坡道平面,1250000,40.70,
RPVPNLTLJIKFFAF88CA,坡道平面,1350000,40.70,
RPXPNLTLJIKFFAF09CA,坡道平面,1250000,40.70,
RPVONLTLJIKFFAF78CA,坡道平面,1350000,40.70,
RPVONLTLJIKFFAF78CA,坡道平面,1350000,40.70,
RPRONLTLJIKFFAF38CA,坡道平面,1330000,40.70,
RPRONLTLJIKFFAF38CA,坡道平面,1330000,40.70,
RPQPNLTLJIKFFAF38CA,坡道平面,1250000,40.70,
RPSRMLKKKIKFFBF87CA,坡道平面,1600000,38.70,
RPSRMLKKKIKFFBF87CA,坡道平面,1800000,38.70,
RPOOMLKMJIKFFGF97EA,坡道平面,0,25.99,
RPWPMLKMKIKFFCF58EA,塔式車位,400000,12.85,
RPPQMLKMKIKFFCF97EA,坡道平面,725000,23.28,
RPSQMLKMKIKFFCF28EA,坡道平面,700000,23.28,
RPVOMLKKKIKFFBF87CA,升降平面,1550000,32.02,
RPRNMLLKKIKFFBF47CA,升降平面,0,29.03,
RPRNMLLKKIKFFBF47CA,升降平面,0,32.02,
RPPOMLNKJIKFFAF57EA,升降機械,1800000,30.82,
RPUOMLQKJIKFFGF88DA,坡道平面,0,,
RPOPMLQKJIKFFGF38DA,坡道平面,0,30.46,
RPUNMLOKJIKFFBF08DA,坡道平面,0,,
RPPNMLPKJIKFFAF57DA,坡道平面,0,27.68,
RPXPMLQKJIKFFCF88DA,坡道平面,0,25.97,
RPVQMLOLJIKFFBF58DA,坡道平面,0,,
RPRNMLQLJIKFFBF08DA,坡道平面,1700000,42.17,
